id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,change width,80,48,34,96,284,ship,baseline,monotonic-signal,raise-signal
m002,g002,diagnostic quality,57,22,43,67,139,watch,edge,drag-penalty,drop-slack
m003,g003,review cost,54,63,14,65,271,ship,recovery,confidence-floor,raise-drag
m004,g004,safe rewrite,100,45,32,90,316,ship,negative,lane-boundary,lower-confidence
m005,g005,change width,91,39,25,84,294,ship,baseline,monotonic-signal,raise-signal
m006,g006,diagnostic quality,77,27,23,36,198,ship,edge,drag-penalty,drop-slack
m007,g007,review cost,34,40,31,102,188,ship,recovery,confidence-floor,raise-drag
m008,g008,safe rewrite,60,9,5,84,212,ship,negative,lane-boundary,lower-confidence
m009,g009,change width,85,31,39,56,210,ship,baseline,monotonic-signal,raise-signal
m010,g010,diagnostic quality,88,33,15,40,252,ship,edge,drag-penalty,drop-slack
m011,g011,review cost,53,53,33,36,182,ship,recovery,confidence-floor,raise-drag
m012,g012,safe rewrite,39,25,33,69,131,watch,negative,lane-boundary,lower-confidence
m013,g013,change width,89,14,27,23,175,watch,baseline,monotonic-signal,raise-signal
m014,g014,diagnostic quality,104,0,15,41,219,ship,edge,drag-penalty,drop-slack
m015,g015,review cost,75,47,39,98,264,ship,recovery,confidence-floor,raise-drag
m016,g016,safe rewrite,64,67,42,75,253,ship,negative,lane-boundary,lower-confidence
m017,g017,change width,71,10,6,87,237,ship,baseline,monotonic-signal,raise-signal
m018,g018,diagnostic quality,65,8,11,48,172,watch,edge,drag-penalty,drop-slack
m019,g019,review cost,70,61,43,76,252,ship,recovery,confidence-floor,raise-drag
m020,g020,safe rewrite,76,49,8,82,316,ship,negative,lane-boundary,lower-confidence
m021,g021,change width,91,11,16,66,238,ship,baseline,monotonic-signal,raise-signal
m022,g022,diagnostic quality,45,18,22,64,146,watch,edge,drag-penalty,drop-slack
m023,g023,review cost,74,41,12,102,308,ship,recovery,confidence-floor,raise-drag
m024,g024,safe rewrite,92,49,19,70,314,ship,negative,lane-boundary,lower-confidence
m025,g025,change width,113,17,28,35,239,ship,baseline,monotonic-signal,raise-signal
m026,g026,diagnostic quality,114,66,34,101,393,ship,edge,drag-penalty,drop-slack
m027,g027,review cost,78,40,24,96,284,ship,recovery,confidence-floor,raise-drag
m028,g028,safe rewrite,64,24,10,42,198,ship,negative,lane-boundary,lower-confidence
m029,g029,change width,113,18,8,39,285,ship,baseline,monotonic-signal,raise-signal
m030,g030,diagnostic quality,84,42,9,35,269,ship,edge,drag-penalty,drop-slack
m031,g031,review cost,33,38,39,81,145,watch,recovery,confidence-floor,raise-drag
m032,g032,safe rewrite,112,68,24,9,321,ship,negative,lane-boundary,lower-confidence
m033,g033,change width,107,50,42,40,270,ship,baseline,monotonic-signal,raise-signal
m034,g034,diagnostic quality,95,33,11,97,331,ship,edge,drag-penalty,drop-slack
m035,g035,review cost,53,43,25,87,229,ship,recovery,confidence-floor,raise-drag
m036,g036,safe rewrite,35,45,12,73,209,ship,negative,lane-boundary,lower-confidence
m037,g037,change width,39,14,42,47,69,hold,baseline,monotonic-signal,raise-signal
m038,g038,diagnostic quality,75,25,17,75,241,ship,edge,drag-penalty,drop-slack
m039,g039,review cost,101,49,34,94,326,ship,recovery,confidence-floor,raise-drag
m040,g040,safe rewrite,117,58,33,52,336,ship,negative,lane-boundary,lower-confidence
m041,g041,change width,50,30,38,63,147,watch,baseline,monotonic-signal,raise-signal
m042,g042,diagnostic quality,94,8,21,101,263,ship,edge,drag-penalty,drop-slack
m043,g043,review cost,80,16,42,82,190,ship,recovery,confidence-floor,raise-drag
m044,g044,safe rewrite,33,52,43,21,105,hold,negative,lane-boundary,lower-confidence
m045,g045,change width,66,72,7,100,362,ship,baseline,monotonic-signal,raise-signal
m046,g046,diagnostic quality,116,4,32,95,271,ship,edge,drag-penalty,drop-slack
m047,g047,review cost,105,24,11,54,290,ship,recovery,confidence-floor,raise-drag
m048,g048,safe rewrite,103,66,13,25,337,ship,negative,lane-boundary,lower-confidence
m049,g049,change width,115,54,19,34,334,ship,baseline,monotonic-signal,raise-signal
m050,g050,diagnostic quality,111,5,44,80,224,ship,edge,drag-penalty,drop-slack
m051,g051,review cost,117,34,44,21,235,ship,recovery,confidence-floor,raise-drag
m052,g052,safe rewrite,35,46,35,26,118,hold,negative,lane-boundary,lower-confidence
m053,g053,change width,95,54,36,96,322,ship,baseline,monotonic-signal,raise-signal
m054,g054,diagnostic quality,115,11,17,86,304,ship,edge,drag-penalty,drop-slack
